PermutationIndex,Permutation,MatterQubits
1176425674,"[7,6,5,8,4,9,2,10,13,12,1,3,11]",4
1176490070,"[1,7,3,8,6,9,5,12,13,11,4,2,10]",4
1176778679,"[5,7,2,8,3,9,4,11,12,13,6,1,10]",4
1177246967,"[4,7,6,8,2,9,1,13,10,12,5,3,11]",4
1177477638,"[3,7,1,8,5,9,2,11,13,10,6,4,12]",4
1177501689,"[7,6,4,8,2,9,5,10,11,13,3,1,12]",4
1178349866,"[7,1,5,8,3,9,4,11,10,12,6,2,13]",4
1179887767,"[5,7,2,8,6,9,3,13,10,12,4,1,11]",4
1180743783,"[3,7,6,8,4,9,5,13,12,10,2,1,11]",4
1180819240,"[3,7,6,8,2,9,5,12,13,11,1,4,10]",4
1180990576,"[6,7,1,8,4,9,3,10,13,12,2,5,11]",4
1181452254,"[7,6,3,8,1,9,2,13,11,10,4,5,12]",4
1181628471,"[4,7,6,8,1,9,3,13,11,12,5,2,10]",4
1181836358,"[6,7,5,8,4,9,1,11,10,12,3,2,13]",4
1181865234,"[5,7,3,8,6,9,2,13,11,10,1,4,12]",4
1182060498,"[7,6,5,8,4,9,1,12,10,13,2,3,11]",4
1182390638,"[6,7,4,8,1,9,2,13,10,11,5,3,12]",4
1182694072,"[7,6,2,8,4,9,5,11,12,10,1,3,13]",4
1183197325,"[4,7,6,8,1,9,3,13,10,12,2,5,11]",4
1183595114,"[5,7,1,8,2,9,3,12,10,13,6,4,11]",4
1183793488,"[7,1,2,8,4,9,3,13,12,10,6,5,11]",4
1184837040,"[7,5,3,8,4,9,1,12,11,10,6,2,13]",4
1185093938,"[7,2,4,8,1,9,5,13,11,12,6,3,10]",4
1186579471,"[7,6,1,8,4,9,5,13,10,12,2,3,11]",4
1186601530,"[4,7,6,8,1,9,2,12,11,10,5,3,13]",4
1186861041,"[7,3,2,8,5,9,4,11,10,12,6,1,13]",4
1187242619,"[4,7,5,8,6,9,1,13,10,12,3,2,11]",4
1188594566,"[7,1,5,8,4,9,3,12,10,11,6,2,13]",4
1188674103,"[7,6,4,8,3,9,5,13,10,11,1,2,12]",4
1188831479,"[4,7,5,8,6,9,3,13,11,10,2,1,12]",4
1189486070,"[7,1,4,8,2,9,3,11,13,12,6,5,10]",4
1189674020,"[4,7,2,8,3,9,5,11,12,13,6,1,10]",4
1189860848,"[4,7,6,8,3,9,2,11,12,13,5,1,10]",4
1189889256,"[2,7,4,8,6,9,1,13,12,11,3,5,10]",4
1190707537,"[1,7,6,8,4,9,2,10,11,12,5,3,13]",4
1190725277,"[4,7,1,8,6,9,3,13,11,10,5,2,12]",4
1191110483,"[6,7,5,8,4,9,3,12,11,13,2,1,10]",4
1191176976,"[4,7,3,8,2,9,1,12,11,10,6,5,13]",4
1191339954,"[7,1,3,8,5,9,4,12,11,13,6,2,10]",4
1191674272,"[5,7,3,8,4,9,2,11,13,10,6,1,12]",4
1191858336,"[1,7,6,8,2,9,4,10,11,12,3,5,13]",4
1192355709,"[6,7,3,8,5,9,4,13,11,12,1,2,10]",4
1192484622,"[6,7,1,8,4,9,3,11,10,12,5,2,13]",4
1192544294,"[7,6,3,8,1,9,5,10,13,12,2,4,11]",4
1192568516,"[7,3,5,8,1,9,2,11,12,10,6,4,13]",4
1192591847,"[6,7,4,8,2,9,3,10,11,12,5,1,13]",4
1193711269,"[7,5,3,8,4,9,1,12,13,10,6,2,11]",4
1193783264,"[7,1,3,8,5,9,2,11,13,10,6,4,12]",4
1193854942,"[7,3,1,8,4,9,2,10,12,11,6,5,13]",4
1194233894,"[2,7,6,8,5,9,1,12,10,11,3,4,13]",4
1194293623,"[3,7,1,8,6,9,4,11,13,10,2,5,12]",4
1194391797,"[6,7,2,8,1,9,5,10,12,11,4,3,13]",4
1194424286,"[6,7,3,8,2,9,1,12,11,10,4,5,13]",4
115118933,"[5,7,1,8,6,9,2,10,12,11,3,4,13]",4
115912265,"[1,7,5,8,6,9,4,11,12,10,3,2,13]",4
116324331,"[2,7,6,8,3,9,5,12,13,10,1,4,11]",4
116625085,"[6,7,5,8,2,9,4,13,11,10,3,1,12]",4
116813341,"[6,7,2,8,3,9,4,12,13,11,5,1,10]",4
117259934,"[6,7,2,8,3,9,4,12,11,10,1,5,13]",4
118165569,"[7,2,5,8,1,9,3,10,11,12,6,4,13]",4
118584133,"[4,7,1,8,6,9,5,11,10,12,2,3,13]",4
119167837,"[1,7,3,8,6,9,4,13,11,10,2,5,12]",4
119180772,"[7,6,5,8,3,9,2,12,11,13,4,1,10]",4
1195079843,"[4,7,3,8,6,9,5,10,12,11,1,2,13]",4
1195124691,"[5,7,3,8,2,9,1,13,10,11,6,4,12]",4
1195754696,"[7,6,5,8,2,9,4,12,13,11,3,1,10]",4
1195773830,"[7,4,5,8,1,9,3,11,13,12,6,2,10]",4
1197311582,"[5,7,1,8,6,9,2,10,12,11,4,3,13]",4
1197398620,"[3,7,5,8,4,9,2,13,12,10,6,1,11]",4
1197877382,"[6,7,2,8,4,9,5,13,11,12,1,3,10]",4
1198241031,"[7,6,3,8,5,9,4,12,11,10,1,2,13]",4
1198346818,"[3,7,2,8,1,9,5,12,10,11,6,4,13]",4
1198989727,"[5,7,1,8,6,9,3,11,10,13,2,4,12]",4
1199029994,"[6,7,4,8,1,9,5,11,13,10,2,3,12]",4
1199293935,"[7,6,4,8,3,9,1,13,10,11,5,2,12]",4
1199299896,"[6,7,5,8,4,9,2,11,10,13,1,3,12]",4
1199312708,"[4,7,6,8,1,9,2,11,10,12,5,3,13]",4
1199341835,"[5,7,2,8,6,9,4,11,13,12,3,1,10]",4
1199607810,"[7,4,3,8,1,9,2,12,11,13,6,5,10]",4
1200003578,"[5,7,1,8,2,9,3,13,11,12,6,4,10]",4
1200646803,"[6,7,1,8,3,9,5,10,12,13,2,4,11]",4
1200697037,"[7,1,2,8,5,9,4,11,12,13,6,3,10]",4
1201388622,"[6,7,5,8,3,9,2,10,12,11,1,4,13]",4
1201391376,"[7,6,5,8,1,9,3,11,10,13,4,2,12]",4
1201453867,"[2,7,6,8,5,9,3,11,12,13,4,1,10]",4
1201475346,"[6,7,4,8,5,9,1,11,13,12,3,2,10]",4
1202167401,"[6,7,3,8,4,9,5,12,13,10,2,1,11]",4
1202176967,"[7,6,2,8,3,9,1,12,11,13,4,5,10]",4
1202225844,"[6,7,5,8,3,9,1,12,13,10,4,2,11]",4
1202706207,"[7,1,3,8,2,9,5,10,13,11,6,4,12]",4
1205167009,"[5,7,2,8,6,9,3,11,12,13,1,4,10]",4
1205294046,"[3,7,6,8,1,9,2,11,13,12,5,4,10]",4
1205313919,"[6,7,4,8,1,9,2,13,12,10,3,5,11]",4
1205800015,"[7,3,4,8,1,9,2,11,10,13,6,5,12]",4
1206149508,"[6,7,1,8,2,9,4,13,10,12,3,5,11]",4
1206184256,"[7,6,2,8,1,9,5,10,13,12,3,4,11]",4
1206524272,"[7,3,4,8,2,9,1,10,12,11,6,5,13]",4
1206664868,"[6,7,2,8,4,9,1,10,11,12,3,5,13]",4
1206930599,"[2,7,6,8,3,9,4,10,11,13,1,5,12]",4
1207105435,"[6,7,2,8,4,9,5,12,11,13,3,1,10]",4
1207648575,"[5,7,3,8,6,9,2,12,10,11,4,1,13]",4
1208837802,"[7,6,4,8,2,9,1,13,10,11,5,3,12]",4
1209005007,"[4,7,1,8,5,9,2,11,12,10,6,3,13]",4
1209118558,"[7,6,4,8,2,9,1,12,11,13,3,5,10]",4
1209120455,"[6,7,1,8,2,9,4,11,13,12,5,3,10]",4
1209129670,"[3,7,5,8,4,9,2,12,11,10,6,1,13]",4
1210483617,"[6,7,5,8,3,9,2,12,13,11,1,4,10]",4
1210587688,"[5,7,4,8,6,9,1,10,11,13,3,2,12]",4
1210794824,"[7,5,3,8,2,9,1,13,10,11,6,4,12]",4
1210798613,"[7,2,4,8,5,9,1,10,12,13,6,3,11]",4
1210968594,"[7,4,1,8,5,9,2,13,10,11,6,3,12]",4
1211137723,"[3,7,4,8,5,9,1,12,13,11,6,2,10]",4
1211227558,"[1,7,4,8,6,9,2,12,11,10,3,5,13]",4
1211811392,"[3,7,6,8,2,9,5,10,13,12,1,4,11]",4
1212276782,"[3,7,2,8,6,9,4,10,13,12,5,1,11]",4
1213248206,"[7,4,2,8,3,9,5,10,13,11,6,1,12]",4
1213580480,"[7,3,2,8,4,9,1,12,11,10,6,5,13]",4
1213605783,"[6,7,4,8,3,9,1,10,12,13,2,5,11]",4
1213957446,"[6,7,3,8,1,9,4,12,10,13,5,2,11]",4
1214002813,"[3,7,1,8,6,9,2,10,12,11,5,4,13]",4
1214301813,"[2,7,1,8,6,9,3,12,11,13,4,5,10]",4
1215401865,"[6,7,5,8,4,9,2,11,13,12,1,3,10]",4
1215954071,"[5,7,6,8,1,9,3,10,12,11,2,4,13]",4
1216259580,"[7,3,4,8,5,9,2,10,11,13,6,1,12]",4
1216664767,"[3,7,1,8,6,9,5,11,12,10,2,4,13]",4
1217410041,"[7,1,3,8,2,9,4,13,12,11,6,5,10]",4
1217516181,"[3,7,2,8,5,9,1,12,11,13,6,4,10]",4
1218206028,"[2,7,4,8,5,9,3,11,10,13,6,1,12]",4
1218326283,"[6,7,2,8,1,9,5,12,13,10,4,3,11]",4
1218668164,"[7,1,5,8,3,9,4,12,13,11,6,2,10]",4
1219150114,"[2,7,1,8,6,9,5,13,11,12,3,4,10]",4
1219158712,"[2,7,5,8,4,9,1,13,10,12,6,3,11]",4
1219703099,"[7,2,3,8,1,9,5,12,11,10,6,4,13]",4
1220123545,"[1,7,6,8,4,9,5,11,10,12,3,2,13]",4
1220485323,"[5,7,4,8,3,9,1,13,10,12,6,2,11]",4
1220627190,"[7,3,1,8,4,9,2,11,10,13,6,5,12]",4
1220753575,"[7,6,1,8,3,9,5,10,11,12,4,2,13]",4
1221064693,"[4,7,5,8,2,9,1,10,13,11,6,3,12]",4
1221169906,"[2,7,4,8,1,9,3,13,11,12,6,5,10]",4
1221277694,"[5,7,2,8,3,9,1,11,10,12,6,4,13]",4
1221315932,"[6,7,5,8,1,9,4,12,11,10,3,2,13]",4
1221556799,"[7,6,1,8,5,9,4,11,12,10,3,2,13]",4
1221913347,"[4,7,6,8,5,9,2,11,12,13,3,1,10]",4
1221994020,"[7,1,5,8,2,9,3,12,10,13,6,4,11]",4
1222189972,"[1,7,6,8,5,9,4,12,11,13,3,2,10]",4
1222317649,"[7,5,2,8,1,9,4,10,13,12,6,3,11]",4
1222362928,"[6,7,1,8,4,9,3,12,13,11,2,5,10]",4
1222370717,"[3,7,4,8,2,9,5,11,12,13,6,1,10]",4
1222496237,"[2,7,4,8,1,9,5,11,13,12,6,3,10]",4
1222641649,"[4,7,6,8,2,9,5,10,11,12,1,3,13]",4
1222912491,"[7,6,1,8,2,9,3,11,10,12,4,5,13]",4
1223712813,"[7,6,4,8,5,9,2,10,13,12,1,3,11]",4
1224119850,"[6,7,4,8,2,9,1,10,11,13,5,3,12]",4
1224727928,"[6,7,5,8,4,9,1,12,13,11,2,3,10]",4
1225332076,"[7,6,1,8,4,9,5,12,13,10,2,3,11]",4
1226275115,"[5,7,3,8,6,9,1,12,10,11,2,4,13]",4
1226388863,"[5,7,6,8,1,9,4,13,12,10,3,2,11]",4
1226787673,"[7,5,1,8,4,9,2,13,12,11,6,3,10]",4
1226926676,"[6,7,4,8,2,9,5,12,10,11,1,3,13]",4
1227267995,"[7,6,3,8,2,9,5,11,13,12,4,1,10]",4
1227388460,"[6,7,2,8,4,9,5,11,12,10,3,1,13]",4
1227649489,"[3,7,4,8,6,9,1,11,10,13,2,5,12]",4
1227754571,"[7,6,4,8,1,9,5,11,13,10,2,3,12]",4
1227820747,"[7,6,4,8,2,9,5,11,10,13,1,3,12]",4
1227970417,"[6,7,1,8,2,9,3,11,13,10,4,5,12]",4
1228169282,"[1,7,4,8,6,9,5,11,13,12,3,2,10]",4
1229158056,"[7,1,2,8,3,9,4,11,10,13,6,5,12]",4
1230488846,"[6,7,4,8,2,9,1,12,10,11,3,5,13]",4
1230789561,"[1,7,4,8,6,9,3,10,13,11,5,2,12]",4
1230821549,"[2,7,4,8,6,9,5,13,12,10,1,3,11]",4
1230825145,"[7,1,4,8,3,9,5,13,10,11,6,2,12]",4
1231132082,"[4,7,6,8,2,9,5,11,10,12,1,3,13]",4
1231342620,"[7,6,4,8,3,9,5,13,10,11,2,1,12]",4
1231967141,"[7,6,5,8,2,9,1,11,10,13,3,4,12]",4
1232092181,"[7,3,5,8,1,9,4,11,12,13,6,2,10]",4
1232668552,"[1,7,3,8,6,9,4,13,11,10,2,5,12]",4
1232907482,"[1,7,3,8,4,9,5,10,13,11,6,2,12]",4
1232934983,"[1,7,3,8,2,9,4,10,13,12,6,5,11]",4
1233595020,"[4,7,6,8,1,9,3,11,10,13,5,2,12]",4
1233641879,"[3,7,1,8,5,9,4,11,12,13,6,2,10]",4
1233651968,"[5,7,6,8,4,9,3,10,11,12,2,1,13]",4
1233960576,"[2,7,3,8,5,9,1,12,10,13,6,4,11]",4
1234155045,"[4,7,6,8,1,9,3,12,10,11,5,2,13]",4
1234207133,"[5,7,3,8,6,9,4,10,12,13,2,1,11]",4
1234776016,"[7,6,3,8,5,9,1,10,13,11,2,4,12]",4
1234791160,"[5,7,4,8,6,9,3,11,13,10,1,2,12]",4
1235134188,"[1,7,5,8,3,9,2,10,11,12,6,4,13]",4
1235608128,"[5,7,2,8,3,9,1,12,11,13,6,4,10]",4
1235672528,"[7,2,1,8,4,9,3,10,12,13,6,5,11]",4
1235739581,"[3,7,5,8,4,9,1,10,11,12,6,2,13]",4
1235979087,"[7,3,4,8,5,9,1,13,11,10,6,2,12]",4
1235992179,"[7,4,2,8,3,9,5,13,12,10,6,1,11]",4
1236003869,"[6,7,3,8,1,9,4,12,10,11,5,2,13]",4
1236340922,"[6,7,3,8,5,9,4,12,13,11,1,2,10]",4
1237278560,"[7,2,4,8,5,9,3,11,10,12,6,1,13]",4
1238018142,"[6,7,1,8,5,9,3,11,10,13,2,4,12]",4
1238342091,"[6,7,2,8,5,9,3,12,11,13,1,4,10]",4
1238454891,"[6,7,1,8,2,9,5,12,10,13,4,3,11]",4
1238722319,"[2,7,3,8,6,9,4,13,11,10,5,1,12]",4
1238879319,"[3,7,5,8,6,9,4,13,12,10,2,1,11]",4
1239396911,"[1,7,3,8,2,9,4,12,10,11,6,5,13]",4
1239944147,"[2,7,5,8,1,9,3,11,10,13,6,4,12]",4
1240058097,"[6,7,3,8,1,9,4,11,10,13,5,2,12]",4
1240398986,"[5,7,1,8,2,9,3,11,13,12,6,4,10]",4
1240522298,"[4,7,6,8,5,9,1,11,12,13,2,3,10]",4
1240665811,"[3,7,1,8,2,9,5,12,13,11,6,4,10]",4
1240880670,"[3,7,4,8,6,9,2,10,11,12,1,5,13]",4
1241759140,"[6,7,2,8,4,9,3,10,11,12,5,1,13]",4
1241820870,"[2,7,3,8,6,9,5,12,11,10,4,1,13]",4
1242077363,"[7,6,2,8,1,9,3,13,12,10,4,5,11]",4
1242884677,"[6,7,3,8,5,9,1,13,12,10,2,4,11]",4
1242982872,"[5,7,3,8,4,9,2,13,11,10,6,1,12]",4
1242993521,"[6,7,2,8,4,9,3,12,13,11,5,1,10]",4
1243383380,"[7,1,3,8,5,9,2,10,13,12,6,4,11]",4
1243413311,"[3,7,1,8,2,9,5,13,11,12,6,4,10]",4
1244107538,"[6,7,5,8,3,9,2,12,10,11,1,4,13]",4
1244499661,"[2,7,4,8,6,9,3,10,13,11,5,1,12]",4
120049017,"[7,1,3,8,4,9,5,12,10,13,6,2,11]",4
120073432,"[3,7,1,8,2,9,4,12,10,11,6,5,13]",4
120427234,"[7,5,2,8,1,9,3,12,10,13,6,4,11]",4
121295675,"[7,6,1,8,4,9,5,11,13,12,2,3,10]",4
121802132,"[3,7,4,8,2,9,1,12,13,10,6,5,11]",4
122033898,"[5,7,3,8,6,9,1,12,11,13,2,4,10]",4
122143882,"[5,7,1,8,6,9,3,11,12,13,4,2,10]",4
122655417,"[4,7,2,8,1,9,3,12,13,10,6,5,11]",4
122707155,"[7,6,3,8,2,9,5,10,13,12,4,1,11]",4
122907671,"[5,7,4,8,6,9,1,12,11,13,3,2,10]",4
123152165,"[6,7,2,8,5,9,3,10,13,12,1,4,11]",4
123740890,"[6,7,2,8,5,9,3,11,12,10,4,1,13]",4
1245098833,"[5,7,1,8,2,9,4,12,10,13,6,3,11]",4
1245674217,"[7,4,3,8,2,9,5,10,13,11,6,1,12]",4
1246129704,"[2,7,4,8,5,9,3,10,12,13,6,1,11]",4
1247449266,"[4,7,3,8,6,9,2,12,10,13,1,5,11]",4
1247906798,"[1,7,2,8,5,9,4,11,10,12,6,3,13]",4
1248437371,"[7,6,4,8,5,9,2,13,10,12,3,1,11]",4
1248646247,"[6,7,4,8,3,9,5,13,10,12,1,2,11]",4
1248811505,"[7,6,1,8,2,9,3,11,13,12,4,5,10]",4
1249040048,"[7,6,2,8,1,9,3,10,11,13,5,4,12]",4
1249091836,"[7,6,5,8,2,9,3,13,10,11,4,1,12]",4
1249242003,"[6,7,1,8,2,9,3,11,10,12,5,4,13]",4
1249970886,"[7,1,3,8,2,9,4,10,12,13,6,5,11]",4
1250033702,"[5,7,4,8,1,9,3,12,10,13,6,2,11]",4
1250796431,"[5,7,3,8,6,9,4,12,13,11,2,1,10]",4
1251411707,"[7,6,5,8,2,9,1,12,11,10,3,4,13]",4
1252823722,"[6,7,1,8,2,9,5,11,10,13,3,4,12]",4
1253110121,"[7,6,3,8,2,9,4,11,12,13,1,5,10]",4
1253351053,"[2,7,6,8,3,9,4,13,10,12,5,1,11]",4
1253391001,"[3,7,5,8,1,9,2,10,13,11,6,4,12]",4
1254127674,"[7,4,3,8,1,9,2,10,11,12,6,5,13]",4
1254705869,"[4,7,1,8,6,9,2,11,10,13,3,5,12]",4
1255677887,"[3,7,4,8,6,9,5,12,10,13,2,1,11]",4
1256858232,"[6,7,3,8,5,9,4,13,10,11,1,2,12]",4
1257460408,"[1,7,2,8,6,9,4,13,11,12,5,3,10]",4
1257480289,"[7,2,4,8,1,9,5,12,13,10,6,3,11]",4
1257594469,"[6,7,2,8,5,9,3,11,13,10,1,4,12]",4
1258889438,"[6,7,5,8,3,9,1,11,10,13,4,2,12]",4
1259797122,"[5,7,6,8,3,9,4,11,13,12,2,1,10]",4
1260475189,"[3,7,1,8,4,9,2,10,12,13,6,5,11]",4
1261402030,"[1,7,4,8,5,9,3,13,11,12,6,2,10]",4
1261412053,"[4,7,3,8,1,9,2,11,12,13,6,5,10]",4
1261756644,"[2,7,4,8,6,9,5,11,10,13,3,1,12]",4
1261815912,"[6,7,5,8,3,9,1,12,10,11,2,4,13]",4
1262144797,"[5,7,1,8,6,9,2,12,10,13,3,4,11]",4
1263041813,"[1,7,4,8,5,9,3,11,13,12,6,2,10]",4
1263204418,"[6,7,2,8,1,9,3,12,11,13,4,5,10]",4
1263656986,"[7,6,3,8,2,9,5,10,13,11,4,1,12]",4
1264531908,"[6,7,5,8,1,9,4,12,10,11,3,2,13]",4
1265042661,"[7,2,4,8,5,9,1,10,13,12,6,3,11]",4
1266036474,"[2,7,3,8,1,9,4,12,13,10,6,5,11]",4
1266679491,"[7,6,4,8,1,9,5,13,12,10,3,2,11]",4
1267064311,"[7,2,5,8,1,9,3,11,10,12,6,4,13]",4
1267990909,"[2,7,6,8,1,9,4,12,11,13,3,5,10]",4
1268150536,"[1,7,4,8,6,9,5,11,10,13,2,3,12]",4
1269193507,"[1,7,4,8,3,9,2,10,11,13,6,5,12]",4
1269454658,"[1,7,6,8,5,9,2,12,10,11,3,4,13]",4
1270027443,"[7,6,2,8,5,9,1,13,10,11,4,3,12]",4
1270336785,"[3,7,1,8,2,9,5,11,12,10,6,4,13]",4
1270844902,"[2,7,1,8,5,9,3,10,11,13,6,4,12]",4
1270908042,"[4,7,5,8,3,9,2,10,12,13,6,1,11]",4
1271237625,"[3,7,6,8,1,9,2,13,10,11,5,4,12]",4
1272109951,"[1,7,3,8,6,9,4,11,12,13,5,2,10]",4
1272851163,"[7,3,1,8,5,9,2,10,12,11,6,4,13]",4
1272860621,"[3,7,6,8,4,9,1,12,11,13,2,5,10]",4
1273034564,"[2,7,4,8,5,9,1,13,12,10,6,3,11]",4
1273243397,"[5,7,1,8,3,9,2,11,13,10,6,4,12]",4
1274244259,"[6,7,2,8,4,9,5,13,10,11,3,1,12]",4
1274897447,"[6,7,1,8,3,9,2,10,11,13,4,5,12]",4
1274990743,"[6,7,2,8,4,9,1,12,13,10,5,3,11]",4
1275008268,"[1,7,6,8,2,9,4,12,13,11,5,3,10]",4
1275148430,"[6,7,5,8,4,9,3,10,11,13,1,2,12]",4
1275390087,"[5,7,6,8,2,9,1,12,11,10,3,4,13]",4
1275672309,"[4,7,6,8,2,9,3,10,13,12,1,5,11]",4
1276322541,"[6,7,2,8,4,9,1,12,13,10,3,5,11]",4
1277447172,"[7,6,1,8,2,9,5,13,11,12,4,3,10]",4
1277519642,"[5,7,3,8,2,9,4,11,12,13,6,1,10]",4
1277685842,"[4,7,2,8,6,9,3,11,13,12,1,5,10]",4
1277887456,"[7,6,4,8,1,9,3,11,13,10,5,2,12]",4
1278419414,"[1,7,5,8,4,9,3,13,12,10,6,2,11]",4
1278886737,"[5,7,3,8,2,9,1,11,13,12,6,4,10]",4
1278955012,"[6,7,5,8,3,9,4,11,13,10,1,2,12]",4
1279269698,"[1,7,6,8,3,9,2,13,12,10,5,4,11]",4
1279361940,"[5,7,1,8,3,9,4,11,12,13,6,2,10]",4
1279443840,"[6,7,2,8,1,9,5,11,12,10,4,3,13]",4
1279485522,"[5,7,6,8,1,9,2,12,11,13,3,4,10]",4
1279852163,"[1,7,6,8,3,9,2,11,10,12,5,4,13]",4
1279898468,"[3,7,5,8,2,9,1,10,12,11,6,4,13]",4
1280083771,"[6,7,3,8,1,9,2,12,13,11,5,4,10]",4
1280343233,"[5,7,4,8,1,9,3,13,11,10,6,2,12]",4
1280428706,"[7,1,5,8,3,9,2,13,12,11,6,4,10]",4
1280668859,"[3,7,6,8,2,9,5,13,10,11,1,4,12]",4
1280983600,"[6,7,1,8,4,9,3,13,11,10,5,2,12]",4
1281433664,"[6,7,3,8,1,9,2,10,13,11,5,4,12]",4
1282074658,"[7,6,4,8,5,9,3,10,11,12,1,2,13]",4
1282490827,"[7,2,3,8,4,9,5,13,10,11,6,1,12]",4
1282817130,"[7,6,3,8,5,9,2,13,12,10,1,4,11]",4
1283094370,"[2,7,6,8,5,9,4,11,10,12,3,1,13]",4
1283954766,"[1,7,6,8,5,9,2,12,10,13,4,3,11]",4
1284222988,"[4,7,5,8,6,9,3,10,13,12,2,1,11]",4
1284369948,"[7,3,1,8,2,9,4,10,13,12,6,5,11]",4
1285316410,"[2,7,1,8,6,9,4,12,13,11,5,3,10]",4
1285318527,"[7,6,4,8,3,9,2,12,13,10,5,1,11]",4
1285426467,"[7,1,2,8,4,9,5,12,10,13,6,3,11]",4
1285519237,"[6,7,4,8,3,9,2,11,12,10,5,1,13]",4
1285720114,"[7,3,1,8,2,9,4,11,10,13,6,5,12]",4
1287332327,"[6,7,5,8,2,9,1,11,13,12,4,3,10]",4
1287821427,"[7,6,5,8,3,9,1,10,12,11,2,4,13]",4
1287830436,"[3,7,2,8,1,9,5,10,13,11,6,4,12]",4
1288072946,"[7,5,3,8,1,9,4,10,11,13,6,2,12]",4
1288662302,"[6,7,5,8,1,9,2,10,13,12,3,4,11]",4
1288671723,"[2,7,6,8,3,9,1,10,11,13,5,4,12]",4
1289186677,"[7,6,2,8,5,9,4,12,10,11,3,1,13]",4
1289777780,"[2,7,1,8,6,9,5,11,10,12,4,3,13]",4
1289949067,"[1,7,6,8,4,9,2,11,13,12,3,5,10]",4
1289985976,"[1,7,3,8,2,9,5,10,12,13,6,4,11]",4
1290412025,"[7,6,1,8,2,9,3,10,13,12,5,4,11]",4
1290697934,"[1,7,4,8,6,9,2,12,11,10,5,3,13]",4
1291023613,"[6,7,5,8,1,9,2,12,11,13,3,4,10]",4
1291401278,"[6,7,3,8,2,9,1,12,13,11,4,5,10]",4
1291808564,"[1,7,2,8,6,9,4,13,12,11,3,5,10]",4
1292370463,"[5,7,3,8,6,9,2,12,13,11,4,1,10]",4
1292396970,"[7,4,1,8,2,9,3,13,12,11,6,5,10]",4
1292442824,"[7,6,1,8,5,9,3,12,13,11,2,4,10]",4
1292468100,"[7,5,2,8,4,9,1,10,11,12,6,3,13]",4
1293088995,"[3,7,6,8,4,9,2,12,11,10,5,1,13]",4
1294313515,"[7,2,5,8,1,9,3,12,11,10,6,4,13]",4
1294562859,"[7,5,1,8,2,9,3,10,12,11,6,4,13]",4
125103677,"[1,7,6,8,3,9,5,11,10,13,4,2,12]",4
125171235,"[7,6,3,8,4,9,1,10,12,13,2,5,11]",4
125349050,"[4,7,6,8,2,9,3,10,13,12,5,1,11]",4
125916702,"[1,7,6,8,3,9,4,11,12,13,5,2,10]",4
126688903,"[7,2,3,8,1,9,4,12,13,10,6,5,11]",4
127814677,"[3,7,1,8,5,9,2,11,12,10,6,4,13]",4
128511038,"[6,7,4,8,5,9,3,13,12,10,1,2,11]",4
129873648,"[4,7,1,8,6,9,2,12,10,13,5,3,11]",4
1295274133,"[4,7,6,8,5,9,1,10,12,13,3,2,11]",4
1295426957,"[7,6,1,8,4,9,2,10,12,13,3,5,11]",4
1296123800,"[7,5,4,8,3,9,2,12,10,11,6,1,13]",4
1296199666,"[3,7,4,8,6,9,2,10,12,11,1,5,13]",4
1297495352,"[6,7,3,8,5,9,4,13,12,11,2,1,10]",4
1297518543,"[3,7,5,8,4,9,1,11,13,10,6,2,12]",4
1297755976,"[6,7,5,8,2,9,4,11,13,10,1,3,12]",4
1298080023,"[7,6,4,8,2,9,1,12,13,10,3,5,11]",4
1298369058,"[6,7,2,8,3,9,4,10,13,11,5,1,12]",4
1299275094,"[4,7,5,8,3,9,1,13,12,11,6,2,10]",4
1299374474,"[4,7,6,8,2,9,5,11,12,13,3,1,10]",4
1299405788,"[6,7,4,8,1,9,2,13,10,12,5,3,11]",4
1299555416,"[1,7,5,8,6,9,2,10,13,11,3,4,12]",4
1300066933,"[2,7,1,8,6,9,4,10,13,12,3,5,11]",4
1300141151,"[7,5,3,8,2,9,1,12,10,11,6,4,13]",4
1300231671,"[1,7,6,8,3,9,5,10,12,13,4,2,11]",4
1300508110,"[3,7,1,8,6,9,4,10,12,11,2,5,13]",4
1300634153,"[6,7,2,8,1,9,5,10,13,12,4,3,11]",4
1300736580,"[5,7,3,8,1,9,2,12,11,10,6,4,13]",4
1300800739,"[7,6,2,8,5,9,3,11,13,12,1,4,10]",4
1302326421,"[4,7,2,8,6,9,3,13,11,12,5,1,10]",4
1302341922,"[3,7,6,8,5,9,4,10,13,11,2,1,12]",4
1302349301,"[3,7,4,8,6,9,1,10,12,13,5,2,11]",4
1302497258,"[6,7,4,8,2,9,5,12,13,10,1,3,11]",4
1302794975,"[4,7,6,8,1,9,2,10,11,13,5,3,12]",4
1303421140,"[5,7,6,8,4,9,1,10,12,11,2,3,13]",4
1303589716,"[1,7,3,8,4,9,2,10,13,12,6,5,11]",4
1303960137,"[7,6,2,8,5,9,4,13,12,11,3,1,10]",4
1304131283,"[6,7,4,8,1,9,5,11,13,10,3,2,12]",4
1304227203,"[1,7,6,8,5,9,2,13,10,12,4,3,11]",4
1305217151,"[3,7,6,8,5,9,2,13,11,12,4,1,10]",4
1305302572,"[6,7,1,8,2,9,3,10,12,13,4,5,11]",4
1305325492,"[4,7,2,8,5,9,3,12,10,11,6,1,13]",4
1305738249,"[2,7,5,8,1,9,4,10,12,11,6,3,13]",4
1305978453,"[3,7,5,8,6,9,1,13,10,12,2,4,11]",4
