PermutationIndex,Permutation,MatterQubits
226048789,"[15,16,2,5,13,1,12,3,7,10,8,11,6,4,9,14]",6
226050300,"[5,11,6,10,9,12,2,13,3,16,7,4,1,15,8,14]",6
226053759,"[14,15,1,16,7,3,8,5,12,10,9,11,6,13,4,2]",6
226057513,"[6,15,11,3,10,14,8,5,7,2,9,12,4,16,13,1]",6
226112641,"[5,13,11,4,16,10,3,8,2,1,12,9,7,14,15,6]",6
226121634,"[1,2,16,7,13,11,12,10,6,5,3,8,14,4,9,15]",6
226129748,"[5,16,3,10,9,14,4,12,8,11,7,2,1,15,6,13]",6
226167477,"[12,15,3,13,4,16,1,2,8,6,9,7,14,5,11,10]",6
226189878,"[2,5,14,8,13,3,15,9,11,16,7,10,1,12,4,6]",6
226192982,"[3,13,4,14,16,10,6,12,7,9,5,8,1,15,2,11]",6
226197152,"[12,6,1,14,5,7,15,16,10,13,2,8,11,4,3,9]",6
226207017,"[16,9,7,12,6,13,3,2,4,5,14,8,10,1,15,11]",6
226213789,"[3,16,12,4,15,10,8,2,5,6,13,9,1,14,11,7]",6
226225450,"[2,7,12,1,16,4,11,10,13,15,5,9,3,14,8,6]",6
226231085,"[16,6,14,3,1,7,11,2,13,4,15,9,10,5,12,8]",6
226231652,"[8,7,13,2,9,3,14,11,10,16,4,15,1,12,6,5]",6
226234664,"[13,1,15,3,6,4,16,5,11,7,12,10,9,8,14,2]",6
226255666,"[5,10,9,1,12,15,3,4,8,2,11,14,6,16,13,7]",6
226259227,"[14,11,7,12,8,13,2,1,3,6,9,4,16,5,15,10]",6
226271810,"[4,6,9,1,16,15,11,12,5,8,3,7,14,2,13,10]",6
226289622,"[8,6,9,10,7,11,2,15,16,1,14,5,13,12,4,3]",6
226294485,"[4,12,11,6,9,16,1,7,2,8,10,13,3,15,14,5]",6
226309739,"[4,9,10,8,15,14,6,2,1,5,12,13,7,16,11,3]",6
226310202,"[14,9,1,16,2,8,4,7,10,13,15,12,3,11,6,5]",6
226311372,"[2,4,16,5,14,1,13,9,12,15,7,10,6,11,3,8]",6
226317292,"[12,6,8,11,5,1,13,16,10,15,4,2,14,3,7,9]",6
226319131,"[10,13,8,15,2,7,4,3,14,12,16,11,6,9,1,5]",6
226327004,"[14,11,8,5,13,3,16,1,7,10,4,12,6,2,9,15]",6
226332096,"[2,4,9,8,14,3,12,11,13,10,6,15,1,16,7,5]",6
226333944,"[12,9,4,3,11,2,10,8,5,16,1,15,7,6,13,14]",6
226335429,"[1,16,3,9,10,15,8,11,4,12,7,6,2,14,5,13]",6
226336323,"[7,2,11,1,13,10,9,14,6,3,8,5,12,4,15,16]",6
226350202,"[13,1,5,10,7,3,9,14,16,15,4,6,11,2,8,12]",6
226372253,"[14,6,7,12,1,4,11,16,15,9,5,2,10,3,8,13]",6
226389122,"[10,15,6,5,9,2,11,3,7,16,4,14,8,1,12,13]",6
226401862,"[9,16,8,12,3,10,7,6,1,2,11,4,13,5,15,14]",6
226404917,"[7,14,11,1,15,12,5,8,4,2,16,13,3,9,10,6]",6
226407935,"[11,15,4,9,1,3,7,6,14,13,12,10,8,16,2,5]",6
226411993,"[1,3,16,6,11,8,10,14,15,12,7,13,4,9,2,5]",6
226417821,"[2,16,1,12,11,9,4,13,5,10,8,6,3,15,7,14]",6
226418948,"[8,1,16,15,2,11,7,13,14,6,12,4,9,10,3,5]",6
226436307,"[8,6,13,11,5,10,3,16,9,4,12,2,15,14,1,7]",6
226445834,"[10,16,2,8,9,4,13,5,7,14,1,12,3,6,15,11]",6
226450101,"[8,6,11,5,12,4,10,15,14,13,1,16,7,9,2,3]",6
226455876,"[9,3,4,16,5,7,12,10,14,15,8,2,11,6,1,13]",6
226472890,"[2,9,7,16,14,11,4,10,8,12,3,6,1,13,5,15]",6
226496636,"[9,2,3,12,1,8,16,10,14,15,6,7,11,4,5,13]",6
226499695,"[15,11,4,6,13,7,12,5,3,9,1,14,8,2,10,16]",6
226506010,"[1,15,5,11,14,13,3,16,8,12,6,7,4,10,2,9]",6
226513462,"[11,9,3,14,4,8,7,1,10,16,13,15,5,12,6,2]",6
226554603,"[15,1,16,4,8,2,14,5,9,3,11,13,12,6,10,7]",6
226559370,"[1,11,14,4,9,15,7,6,2,8,10,12,5,16,13,3]",6
226562276,"[1,5,13,2,16,3,10,12,15,11,4,14,8,9,7,6]",6
226576403,"[10,5,7,16,8,1,11,9,15,14,3,4,13,6,2,12]",6
226579990,"[4,14,2,9,10,11,1,16,5,15,6,8,7,13,3,12]",6
226583711,"[16,10,4,2,15,7,9,3,6,14,5,13,1,8,12,11]",6
226588760,"[3,2,16,7,15,10,9,13,6,4,1,8,12,5,14,11]",6
226592086,"[15,16,6,7,13,1,14,5,8,12,4,9,2,3,11,10]",6
226605046,"[14,15,8,5,16,6,11,3,4,9,7,13,1,2,10,12]",6
226618011,"[14,16,2,9,4,12,6,3,1,8,11,5,15,7,10,13]",6
226626860,"[16,11,5,7,13,8,15,3,1,14,6,10,4,2,12,9]",6
226627411,"[4,3,10,9,6,15,1,13,12,7,11,5,14,16,8,2]",6
226632046,"[12,3,11,6,7,5,16,2,10,4,13,14,15,8,9,1]",6
226638880,"[13,15,5,11,4,6,1,7,14,9,10,16,2,12,8,3]",6
226689090,"[4,14,13,7,15,9,1,5,8,3,16,10,2,12,11,6]",6
226699824,"[3,6,13,1,11,10,9,12,5,8,2,7,15,4,14,16]",6
226722981,"[2,9,10,5,14,16,3,6,7,8,13,11,4,15,12,1]",6
226733194,"[5,15,16,1,14,11,2,7,3,8,12,13,6,9,10,4]",6
226760972,"[6,1,9,10,5,16,8,12,11,4,13,7,14,15,2,3]",6
226782885,"[5,9,6,14,12,16,8,10,2,13,1,7,4,15,3,11]",6
226795186,"[13,15,2,12,3,11,1,4,5,8,10,6,16,7,14,9]",6
226799138,"[4,10,5,12,16,14,1,9,3,13,2,8,6,15,7,11]",6
226802329,"[7,4,13,3,10,15,14,11,2,8,6,1,9,5,12,16]",6
226832624,"[5,8,12,1,15,7,10,13,14,16,6,11,2,9,3,4]",6
226833431,"[7,10,2,13,11,14,6,9,1,16,8,3,5,12,4,15]",6
226835767,"[5,3,13,7,14,16,15,9,6,4,2,1,12,8,10,11]",6
226843011,"[9,8,10,6,1,7,15,5,11,2,14,13,16,4,12,3]",6
226879199,"[14,12,6,2,11,5,16,7,1,9,3,13,4,8,10,15]",6
226879453,"[13,7,11,4,6,1,9,5,12,8,10,15,16,2,14,3]",6
226883627,"[9,14,2,11,3,1,6,8,16,15,13,12,4,10,7,5]",6
226900901,"[6,15,4,10,9,11,1,16,3,14,5,8,7,12,2,13]",6
226911300,"[10,4,9,2,6,7,13,8,14,1,12,15,11,3,16,5]",6
226922074,"[7,9,10,6,16,14,4,2,1,3,11,12,5,13,15,8]",6
226935778,"[10,15,3,1,9,4,13,6,2,16,5,11,7,8,14,12]",6
226968022,"[2,1,15,4,13,6,10,16,12,11,5,14,7,9,3,8]",6
226982914,"[2,8,10,3,11,5,13,15,14,9,4,12,1,16,6,7]",6
227004121,"[3,4,12,13,7,16,2,11,15,6,14,5,9,10,8,1]",6
227009227,"[4,13,14,3,12,9,6,7,2,5,11,10,8,15,16,1]",6
227009562,"[5,1,14,8,13,4,12,10,15,16,3,9,7,11,2,6]",6
227019467,"[1,10,9,4,14,13,7,6,2,3,15,16,5,12,11,8]",6
227024234,"[12,16,4,5,14,3,11,1,8,13,6,10,7,2,15,9]",6
227035907,"[16,5,3,10,4,7,9,13,11,14,6,8,12,2,1,15]",6
227043089,"[1,10,2,16,13,15,4,9,8,12,5,3,6,11,7,14]",6
227064925,"[3,16,5,15,12,11,4,13,1,14,7,6,8,9,2,10]",6
227067262,"[11,6,1,9,4,8,10,16,14,12,5,7,15,3,2,13]",6
227079297,"[10,16,5,4,9,1,11,6,2,13,8,14,3,7,15,12]",6
227082834,"[6,3,16,1,14,9,10,15,4,5,2,8,11,7,13,12]",6
227083172,"[2,13,7,9,10,15,6,16,5,11,3,4,8,14,1,12]",6
227089213,"[5,8,13,3,14,6,10,15,12,16,1,11,7,9,4,2]",6
227090147,"[15,12,1,10,3,14,5,8,7,6,16,2,13,4,9,11]",6
227099918,"[4,5,12,16,7,9,2,14,10,3,13,1,11,15,6,8]",6
227102368,"[11,12,4,15,2,8,5,6,14,9,10,13,1,16,7,3]",6
227120069,"[6,4,15,2,9,11,12,16,7,1,5,8,10,3,14,13]",6
227121940,"[11,8,4,14,1,6,16,13,12,9,2,5,10,7,3,15]",6
227135298,"[1,14,7,16,15,12,5,13,3,11,4,2,6,10,8,9]",6
227138767,"[6,10,9,2,11,12,8,3,1,7,15,13,4,16,14,5]",6
227155359,"[1,16,3,15,12,14,5,11,4,13,6,7,2,10,8,9]",6
227164702,"[11,10,6,16,1,15,2,8,5,4,14,3,9,7,12,13]",6
227191615,"[8,4,11,7,13,5,10,12,14,15,2,16,3,9,1,6]",6
227191718,"[5,10,9,1,11,12,6,8,7,3,15,16,2,13,14,4]",6
227193941,"[16,9,3,14,1,8,5,4,10,13,11,15,6,12,2,7]",6
227220503,"[8,5,14,1,16,13,15,9,4,6,7,3,12,2,10,11]",6
227223782,"[8,4,11,6,15,5,9,12,14,16,2,13,3,10,7,1]",6
227234294,"[15,14,2,10,6,13,4,1,3,8,16,7,12,5,9,11]",6
227248078,"[6,9,10,3,11,14,5,8,1,7,16,12,2,13,15,4]",6
227250463,"[11,9,1,12,4,15,6,5,7,2,14,8,10,3,13,16]",6
227253288,"[13,10,2,12,3,11,5,8,4,6,14,1,9,7,16,15]",6
227262847,"[13,10,2,16,1,5,3,4,9,14,11,15,6,12,8,7]",6
227262896,"[16,9,4,7,12,5,10,6,2,14,3,11,1,8,13,15]",6
227265842,"[15,10,2,14,5,7,8,4,9,12,13,16,3,11,6,1]",6
227265872,"[1,15,2,14,12,16,5,11,3,13,7,4,8,10,6,9]",6
227271545,"[2,13,12,8,16,11,7,6,5,1,15,14,4,9,10,3]",6
227289684,"[1,2,11,3,16,8,13,9,15,12,6,10,7,14,4,5]",6
227295353,"[16,5,2,14,1,7,13,15,9,11,8,4,12,3,6,10]",6
227300900,"[4,7,13,16,5,11,3,9,14,8,10,1,12,15,2,6]",6
227330534,"[1,4,10,5,15,7,16,12,11,9,8,14,3,13,6,2]",6
227340573,"[4,7,15,2,16,9,10,14,1,6,8,3,12,5,11,13]",6
227341956,"[13,11,8,9,2,14,6,7,4,3,12,1,16,5,10,15]",6
227362815,"[16,1,4,15,2,6,13,12,14,9,5,8,10,7,3,11]",6
227365309,"[4,16,15,7,9,14,2,1,6,8,10,12,3,13,11,5]",6
227371137,"[9,12,2,15,3,10,5,1,7,4,16,6,13,8,11,14]",6
227386394,"[6,12,4,16,11,15,2,13,1,14,8,5,3,9,7,10]",6
227387613,"[14,9,1,16,7,2,3,6,10,12,11,13,4,15,8,5]",6
227391915,"[4,9,10,7,11,16,8,2,3,1,12,15,6,13,14,5]",6
227397362,"[4,6,16,15,7,13,1,10,12,5,9,2,11,14,3,8]",6
227411009,"[12,13,3,16,7,11,2,5,8,6,10,1,15,4,14,9]",6
227412809,"[7,14,4,16,13,12,1,15,2,11,3,8,6,9,5,10]",6
227450832,"[4,10,9,6,15,14,5,7,8,1,16,12,2,13,11,3]",6
227488490,"[11,15,1,9,5,7,3,4,16,12,14,10,2,13,8,6]",6
227495568,"[15,1,12,3,4,5,13,6,10,8,14,16,11,2,9,7]",6
227497823,"[7,1,10,6,16,13,14,11,2,5,4,3,15,8,12,9]",6
227504813,"[13,12,7,14,5,15,3,6,2,1,10,8,16,4,11,9]",6
227506987,"[3,9,7,14,11,16,6,10,2,12,8,4,5,15,1,13]",6
227508670,"[7,1,10,6,11,14,15,12,8,5,4,3,13,2,16,9]",6
227510259,"[12,13,7,11,1,4,5,2,15,9,10,14,3,16,8,6]",6
227511018,"[3,4,14,1,13,2,10,11,15,16,8,12,5,9,7,6]",6
227515719,"[11,8,1,9,5,6,10,12,15,16,7,2,14,4,3,13]",6
227523002,"[16,5,14,6,3,2,10,8,11,7,9,15,13,1,12,4]",6
227525732,"[10,13,6,2,9,1,15,5,3,16,4,11,8,7,14,12]",6
227545362,"[1,7,10,9,5,12,2,13,14,4,11,8,15,16,6,3]",6
227547506,"[14,10,2,13,7,5,1,4,9,15,12,16,6,11,3,8]",6
227550317,"[7,11,4,9,10,12,2,13,1,15,3,5,6,16,8,14]",6
227595338,"[2,13,15,7,12,14,4,6,3,8,11,16,1,10,9,5]",6
227604210,"[8,5,10,2,15,11,14,12,3,6,4,1,13,7,16,9]",6
227613492,"[13,12,2,11,7,1,5,3,14,10,9,16,8,15,4,6]",6
227616723,"[16,8,6,14,7,5,13,15,9,11,2,3,12,4,1,10]",6
227617305,"[15,10,2,12,8,14,5,1,4,7,13,3,9,6,11,16]",6
227619932,"[15,10,5,11,8,16,7,4,6,3,14,2,9,1,12,13]",6
227643689,"[8,5,12,15,2,16,4,9,13,1,10,3,11,14,7,6]",6
227645462,"[15,10,1,13,4,14,7,5,3,2,16,6,9,8,12,11]",6
227668176,"[5,10,4,13,15,16,7,9,1,11,2,8,3,14,6,12]",6
227668223,"[11,10,8,12,2,5,6,7,9,16,13,14,1,15,4,3]",6
227684497,"[10,5,9,2,1,3,11,4,15,6,14,13,16,8,12,7]",6
227690802,"[2,14,16,3,10,13,8,1,7,4,9,12,5,15,11,6]",6
227691822,"[4,5,15,7,11,1,10,13,12,16,8,14,6,9,2,3]",6
227697558,"[2,15,13,3,10,14,5,4,1,7,9,11,6,16,12,8]",6
227711524,"[1,15,16,6,13,12,2,4,3,8,14,11,5,10,9,7]",6
227729577,"[6,3,14,8,10,4,12,11,9,13,1,16,5,15,7,2]",6
227733911,"[4,2,9,10,5,11,3,13,14,1,16,7,15,12,6,8]",6
227738768,"[15,3,1,9,7,5,10,16,11,12,4,2,13,8,6,14]",6
227746368,"[1,8,16,4,14,10,9,13,5,2,7,6,12,3,11,15]",6
227747892,"[15,8,7,14,1,5,13,16,12,10,6,3,9,4,2,11]",6
227780704,"[6,3,12,4,9,8,16,15,10,11,1,14,5,13,7,2]",6
227798999,"[5,4,12,16,8,14,6,10,11,7,9,3,13,15,1,2]",6
227802780,"[2,4,12,6,11,3,9,16,13,15,5,14,7,10,8,1]",6
227835318,"[4,14,6,9,10,13,8,16,2,12,3,5,7,11,1,15]",6
227838594,"[13,14,6,2,12,5,15,3,4,11,8,9,1,7,16,10]",6
227857257,"[10,5,9,4,2,6,13,7,12,3,11,14,16,8,15,1]",6
227874157,"[11,5,12,4,1,7,14,6,9,2,13,15,16,8,10,3]",6
227877422,"[12,16,3,13,2,6,7,4,14,10,9,11,1,15,8,5]",6
227895529,"[14,15,3,1,11,5,13,2,4,12,6,9,7,8,16,10]",6
227902537,"[6,11,3,10,9,12,2,16,4,15,7,5,1,14,8,13]",6
227904978,"[6,2,15,14,3,9,5,13,10,1,11,4,12,16,7,8]",6
227912465,"[11,10,5,4,12,8,9,3,2,13,6,14,1,7,15,16]",6
227918147,"[5,1,10,4,14,3,15,11,13,9,8,12,7,16,2,6]",6
227942774,"[10,2,9,6,7,5,15,8,12,3,14,16,11,1,13,4]",6
227945886,"[10,14,5,15,4,9,2,3,8,6,12,7,13,1,11,16]",6
227950705,"[2,13,12,5,15,11,6,1,4,3,14,16,7,9,10,8]",6
227953024,"[16,1,11,3,4,7,12,8,15,2,14,10,9,6,13,5]",6
227958826,"[14,2,13,3,7,5,10,8,11,6,9,16,15,4,12,1]",6
227981790,"[10,6,9,3,7,1,15,8,16,4,13,11,12,5,14,2]",6
227982012,"[14,6,16,3,5,4,9,8,11,2,10,12,13,1,15,7]",6
227982291,"[14,11,6,13,1,4,7,2,15,9,10,12,3,16,8,5]",6
227988113,"[15,12,7,14,8,5,2,1,11,9,10,16,6,13,3,4]",6
228010100,"[6,14,8,12,16,11,3,13,4,15,5,1,7,9,2,10]",6
228015763,"[7,15,16,1,9,11,4,2,8,6,10,12,3,13,14,5]",6
228019108,"[3,12,2,14,15,10,8,11,5,9,4,6,7,13,1,16]",6
228030769,"[13,16,8,10,4,14,2,1,7,6,11,3,12,5,9,15]",6
228046385,"[13,2,5,12,4,8,15,16,10,14,7,6,11,1,3,9]",6
228053728,"[7,5,9,10,8,13,6,15,14,1,12,4,11,16,3,2]",6
228055125,"[8,7,11,14,6,15,5,13,16,2,12,1,10,9,4,3]",6
228066571,"[13,16,7,10,4,14,3,2,8,6,12,5,11,1,9,15]",6
228067166,"[10,14,7,2,9,3,15,5,4,12,6,13,8,1,16,11]",6
228072812,"[9,11,5,1,10,8,12,4,3,14,6,15,7,2,13,16]",6
228079874,"[6,7,14,8,16,12,15,10,4,1,2,3,11,5,9,13]",6
228083136,"[2,12,14,5,15,10,1,8,6,7,16,9,4,11,13,3]",6
228125267,"[1,2,16,11,4,13,6,14,15,8,12,3,9,10,5,7]",6
228139520,"[7,1,13,2,11,4,9,12,15,16,3,14,8,10,6,5]",6
228140359,"[7,16,8,12,11,10,5,14,1,9,6,2,3,15,4,13]",6
228149884,"[13,1,5,9,8,7,10,15,16,14,2,6,11,3,4,12]",6
228155292,"[8,6,11,1,13,5,9,12,14,16,2,15,3,10,4,7]",6
228162470,"[9,11,3,14,2,10,6,5,7,8,16,1,13,4,15,12]",6
228203399,"[7,1,13,3,14,4,10,16,11,15,5,12,8,9,6,2]",6
228204680,"[5,12,8,10,9,14,2,13,7,11,6,3,4,16,1,15]",6
228215411,"[10,8,2,15,6,7,14,9,12,13,5,4,16,1,3,11]",6
228223816,"[4,10,6,14,12,13,8,9,1,11,7,2,3,15,5,16]",6
228244305,"[15,10,1,5,12,6,9,8,4,13,3,11,7,2,16,14]",6
228276522,"[14,8,16,5,4,6,10,7,11,1,9,12,15,2,13,3]",6
228283282,"[15,5,6,9,4,2,10,14,11,13,3,8,16,1,7,12]",6
228296431,"[9,15,4,2,10,8,16,5,3,13,6,11,1,7,12,14]",6
228318394,"[11,9,3,1,15,2,10,4,8,13,7,14,5,6,16,12]",6
228326988,"[7,9,3,14,16,15,1,10,8,12,2,6,4,11,5,13]",6
228340736,"[12,15,1,13,8,6,2,7,14,9,10,11,4,16,3,5]",6
228344717,"[12,16,3,9,4,13,7,2,8,5,14,1,15,6,10,11]",6
228347758,"[10,15,4,13,1,6,3,7,12,11,16,14,5,9,8,2]",6
228352298,"[1,2,9,10,8,13,6,15,16,3,14,7,12,11,5,4]",6
228358421,"[12,11,1,4,15,6,13,7,5,9,8,14,3,2,10,16]",6
228368735,"[10,14,6,11,4,9,3,7,2,8,13,5,16,1,12,15]",6
228374271,"[5,1,15,11,2,9,7,12,10,8,13,3,16,14,6,4]",6
228393923,"[9,7,10,6,2,5,14,4,13,3,15,12,11,1,16,8]",6
228433924,"[6,7,14,16,3,10,4,12,9,8,13,5,11,15,1,2]",6
228438346,"[11,5,14,7,8,6,13,1,16,2,12,10,9,4,15,3]",6
228447480,"[3,6,14,8,9,12,13,15,7,2,4,5,10,1,11,16]",6
228452200,"[16,9,3,15,6,11,2,1,7,8,13,4,10,5,12,14]",6
228459266,"[16,8,13,1,5,2,12,6,9,4,15,11,14,3,10,7]",6
228472063,"[14,10,7,11,4,12,8,6,1,3,13,2,9,5,16,15]",6
228476922,"[12,4,11,8,3,1,16,5,9,7,13,15,14,2,10,6]",6
228490445,"[8,13,7,9,10,16,3,11,6,12,5,4,1,15,2,14]",6
228492525,"[14,13,3,9,1,6,8,2,16,12,15,10,7,11,5,4]",6
228494766,"[2,8,14,4,12,16,11,9,3,1,6,7,13,5,10,15]",6
228514906,"[12,15,4,13,3,5,7,6,11,9,10,16,2,14,1,8]",6
228522273,"[12,5,15,4,8,3,10,2,13,7,9,11,16,6,14,1]",6
228533651,"[14,16,7,8,15,5,11,4,2,10,1,13,3,6,9,12]",6
228542025,"[9,7,3,14,8,1,13,10,12,16,6,2,15,4,5,11]",6
228547637,"[16,9,2,14,1,11,6,3,4,7,12,5,10,8,15,13]",6
228559423,"[13,3,1,11,4,2,15,12,14,9,8,6,10,5,7,16]",6
228560970,"[4,3,12,5,11,2,10,16,14,15,8,13,1,9,7,6]",6
228561001,"[3,2,12,6,15,11,14,10,7,8,1,4,16,5,9,13]",6
228574430,"[12,6,8,11,2,1,16,13,15,10,3,7,9,5,4,14]",6
228578856,"[4,1,11,16,2,12,5,14,15,8,13,6,10,9,3,7]",6
228582535,"[15,12,5,16,8,14,1,3,4,7,9,6,13,2,11,10]",6
228590440,"[10,14,1,5,9,8,11,7,4,13,3,12,6,2,16,15]",6
228591915,"[1,5,16,3,11,7,9,13,12,15,4,14,8,10,6,2]",6
228613629,"[12,7,11,4,3,5,13,8,15,6,16,9,10,1,14,2]",6
228623270,"[1,10,6,12,15,11,5,9,2,13,3,4,8,14,7,16]",6
228633201,"[2,4,13,6,16,7,9,12,14,15,8,11,1,10,5,3]",6
228650951,"[13,12,2,9,6,14,8,1,7,4,11,3,15,5,10,16]",6
228651451,"[9,13,4,11,1,6,5,8,16,12,14,15,2,10,3,7]",6
228656204,"[15,12,7,6,11,3,16,2,1,9,8,13,4,5,10,14]",6
228662286,"[13,14,5,9,6,15,1,3,2,7,12,8,16,4,10,11]",6
228669881,"[6,13,12,8,14,15,3,1,5,7,16,11,2,9,10,4]",6
228672569,"[14,12,5,15,2,7,4,3,11,9,10,13,6,16,1,8]",6
228701531,"[5,2,10,9,8,13,4,16,11,1,12,6,14,15,7,3]",6
228713281,"[1,5,16,14,2,9,3,12,10,6,13,4,15,11,8,7]",6
228728732,"[5,1,14,16,2,10,8,12,9,4,13,7,15,11,6,3]",6
228741294,"[4,8,11,7,16,12,15,9,5,6,1,3,14,2,10,13]",6
228743557,"[8,7,13,11,4,16,1,12,15,5,14,6,10,9,2,3]",6
228758300,"[3,5,12,1,15,7,16,10,13,14,4,9,8,11,6,2]",6
228759515,"[9,15,3,6,10,7,16,2,8,14,1,12,4,5,11,13]",6
228763099,"[5,8,12,6,13,9,10,14,1,2,7,3,11,4,16,15]",6
228764421,"[12,14,8,9,4,5,3,2,11,16,15,10,7,13,6,1]",6
228774619,"[12,4,8,15,2,5,11,13,14,9,6,1,10,7,3,16]",6
228779910,"[6,13,1,11,15,9,7,14,2,10,5,8,4,12,3,16]",6
228791520,"[5,2,13,11,1,14,7,16,15,3,12,6,9,10,4,8]",6
228792930,"[4,9,10,6,16,14,5,8,2,3,13,12,7,15,11,1]",6
228797861,"[7,5,14,11,4,10,1,13,9,3,12,6,15,16,2,8]",6
228799752,"[4,7,16,11,2,10,6,13,9,5,14,1,12,15,3,8]",6
228814468,"[5,14,16,6,15,9,2,4,3,7,11,10,1,13,12,8]",6
228828169,"[15,12,2,11,6,14,7,3,4,5,10,8,16,1,13,9]",6
228834010,"[7,15,8,10,9,11,1,13,3,14,5,2,6,16,4,12]",6
228845777,"[1,14,11,6,13,9,3,5,7,2,12,10,8,15,16,4]",6
228848302,"[5,3,14,11,2,9,6,15,10,4,16,7,13,12,8,1]",6
228851283,"[10,3,9,2,7,6,15,5,13,8,12,11,16,1,14,4]",6
228851362,"[8,7,14,2,15,5,10,16,13,12,1,11,6,9,3,4]",6
228860954,"[4,3,13,1,16,8,10,14,12,11,7,15,5,9,6,2]",6
228879841,"[15,5,4,13,1,2,16,12,9,14,3,8,11,6,7,10]",6
228919764,"[1,5,12,7,16,11,14,9,2,6,3,8,15,4,10,13]",6
228920704,"[2,9,6,13,14,12,8,10,4,15,5,1,3,16,7,11]",6
228927342,"[10,12,3,6,9,8,15,7,1,13,2,14,4,5,11,16]",6
228933483,"[3,8,15,11,2,12,6,13,14,1,16,5,10,9,7,4]",6
228936231,"[11,2,13,4,6,1,12,7,9,5,16,15,14,3,10,8]",6
228966477,"[2,9,10,7,14,16,5,8,3,4,11,12,6,15,13,1]",6
228970742,"[8,2,13,14,1,15,3,10,12,4,9,5,11,16,6,7]",6
228976866,"[13,9,6,16,1,5,4,8,10,15,11,12,2,14,3,7]",6
228984615,"[16,11,7,8,14,5,15,1,2,9,3,12,4,6,10,13]",6
228987042,"[1,4,9,10,6,13,7,16,12,8,14,3,11,15,5,2]",6
228988695,"[2,5,9,7,11,12,14,13,4,8,3,6,15,1,16,10]",6
229000542,"[9,13,4,12,2,10,1,5,8,6,14,3,11,7,15,16]",6
229002114,"[4,8,9,10,7,13,6,11,12,2,16,3,15,14,1,5]",6
229012317,"[8,4,14,6,9,13,15,16,3,2,1,5,10,7,11,12]",6
229017004,"[6,5,11,1,9,13,15,14,7,8,3,2,10,4,16,12]",6
229030971,"[8,10,9,1,12,14,4,6,3,5,15,16,2,11,13,7]",6
229051798,"[16,1,8,10,3,6,9,15,13,12,2,5,11,7,4,14]",6
229071276,"[14,10,7,16,1,6,2,5,9,13,15,11,8,12,3,4]",6
229074929,"[16,11,8,1,14,5,12,3,4,15,6,9,7,2,13,10]",6
229084218,"[16,13,7,9,1,6,5,2,12,15,11,10,8,14,4,3]",6
229090982,"[14,9,1,4,13,8,10,3,6,12,2,11,7,5,16,15]",6
229096023,"[4,2,14,7,15,3,10,13,16,12,5,11,6,9,8,1]",6
229110280,"[6,13,5,16,14,11,7,15,8,12,2,3,1,10,4,9]",6
229135376,"[9,16,8,15,2,1,3,7,12,14,13,11,5,10,4,6]",6
229147638,"[12,9,8,2,14,3,10,5,7,16,1,15,6,4,11,13]",6
229152154,"[6,1,12,5,15,13,11,10,7,4,2,3,14,8,9,16]",6
229163230,"[11,4,13,5,1,2,12,6,15,8,14,9,10,3,16,7]",6
229172664,"[2,6,10,9,5,11,3,14,12,1,13,4,15,16,8,7]",6
229183337,"[5,1,15,16,7,11,6,13,14,3,12,2,10,9,8,4]",6
229199343,"[2,4,10,8,15,12,16,11,6,3,1,7,13,5,14,9]",6
229205352,"[10,12,5,14,1,8,7,3,16,13,11,15,2,9,6,4]",6
229225295,"[16,3,2,13,4,5,12,11,15,10,6,8,9,1,7,14]",6
229235934,"[12,10,3,16,8,4,7,1,9,13,15,14,6,11,2,5]",6
229277854,"[3,1,11,4,12,9,10,15,8,2,7,6,14,5,16,13]",6
229279026,"[4,7,9,10,2,15,8,12,13,6,14,1,16,11,3,5]",6
229280615,"[7,13,14,8,15,9,4,3,6,5,12,10,1,16,11,2]",6
229290280,"[13,6,7,16,4,5,12,14,15,10,1,3,9,2,8,11]",6
229313888,"[16,11,4,13,5,8,7,1,15,9,10,14,3,12,2,6]",6
229313921,"[9,4,10,8,7,2,13,1,14,3,12,15,16,5,11,6]",6
229316992,"[6,1,10,5,14,7,11,15,16,9,4,13,8,12,3,2]",6
229318291,"[4,8,13,11,1,15,7,10,14,2,9,6,12,16,5,3]",6
229324191,"[4,11,15,6,13,16,8,5,7,1,14,12,3,10,9,2]",6
229324380,"[8,11,1,16,15,10,4,12,6,9,2,5,7,13,3,14]",6
229328107,"[2,10,9,8,16,14,4,1,3,7,12,15,6,11,13,5]",6
229344065,"[8,13,16,4,9,12,5,7,3,6,10,15,2,11,14,1]",6
229345609,"[8,6,9,7,11,3,13,12,15,10,5,14,1,16,4,2]",6
229350290,"[9,15,6,16,4,7,3,5,13,12,14,11,2,10,8,1]",6
229362563,"[15,7,14,1,3,6,12,8,10,2,13,11,16,5,9,4]",6
229373960,"[4,9,8,13,11,14,6,10,3,16,1,5,2,15,7,12]",6
229382321,"[14,2,6,9,3,8,10,12,13,11,4,7,16,1,5,15]",6
229384283,"[11,12,1,6,16,5,15,4,2,10,8,13,7,3,9,14]",6
229399710,"[1,7,9,5,16,11,12,14,2,3,4,8,13,6,15,10]",6
229406252,"[16,12,1,9,7,2,6,3,13,11,15,10,8,14,5,4]",6
229409167,"[9,13,6,14,4,10,5,7,2,8,16,3,15,1,12,11]",6
